full_text,label
"Seorang wanita lansia menjadi korban dari bencana alam gempa bumi yang terjadi di wilayah Kab. Cianjur, Jawa Barat, Senin (21/11). Polri #SigapTerdampakBencana bentuk Kemanusiaan Untuk Cianjur https://t.co/70wNaEGe9r",1
"@5ecretNumber Terima kasih banyak Secret Number,,, Saya pribadi turut berduka atas peristiwa gempa bumi di Cianjur, semoga para keluarga dari korban dapat diberikan kesabaran dan ketabahan.",1
"Ngga tau kenapa kalo denger nama itaewon, gempa cianjur, tu langsung ke trigger. Badan tu tiba2 merinding cuman denger namanya aja, mana tiba2 mata ikutan ngembeng. Padahal ngga ngalamin langsung.",-1
BMKG mengumumkan adanya pesan suara yang menyampaikan informasi palsu terkait gempa bumi. Pesan suara yang gempa besar di Waduk Cirata Cianjur dipastikan hoax. https://t.co/a8TKG3ZT9E,-1
"Sahabat Kompas, proses evakuasi dan pengungsian korban #GempaCianjur masih jadi perhatian kami. Diduga lebih dari 100 korban masih tertimbun  reruntuhan. Baca laporan lengkapnya di harian Kompas dan #KompasID.  https://t.co/Pz3dJuuvJg  #AdadiKompas https://t.co/Xh6rDtdjCR",1
Bank Mandiri Berikan Bantuan Korban Gempa Cianjur https://t.co/5QzhBUInte #BandarLampung #Sumatra,1
Ketum Nasdem Surya Paloh turut berduka atas gempa yang mengguncang Cianjur. Ia lantas dorong pemerintah agar memperbaiki rumah warga yang rusak https://t.co/B8lwtJJNrx,1
Kapolri sambangi puluhan ribu pengungsi gempa Cianjur https://t.co/J30U8Hu97Y https://t.co/Di7WUiDzZm,1
"Akibat kerusakan pada bangunan ruang inap di RSUD Cianjur, sejumlah pasien korban gempa Cianjur masih menepati tenda untuk melakukan perawatan, Rabu (23/11) Pagi. 📽 Ens #BeritaElshinta https://t.co/i1IFxTRo2C",1
Gunung Gede Sumber Gempa Cianjur? Ahli Ungkap Nihil Tanda Erupsi https://t.co/CZ6W3XN7kW,-1
PKS Instruksikan Wakil Rakyatnya Sisihkan Gaji untuk Korban Gempa Cianjur https://t.co/kSo4UwC43w,1
Walikota Eva Dwiana akan Pimpin Langsung Pengiriman Bantuan Untuk Korban Gempa Cianjur https://t.co/uiBNuoMXBk,1
detik detik Gempa cianjur 2022 https://t.co/yrCh1X9a5b lewat @YouTube,1
"Sederet arahan disampaikan Presiden Joko Widodo (Jokowi) saat meninjau lokasi terdampak gempa di Cianjur, Jawa Barat. https://t.co/gciGhU2L4H",1
"[Tempat] BREAKING NEWS – Kondisi Terkini di Cianjur Pasca Gempa Magnitudo 5,6 https://t.co/L4mTL49riY #Video # #breakingnews #56 https://t.co/TOga32fZ30",1
"Data terakhir korban jiwa 268 jiwa. Korban hilang 151 jiwa. Korban luka-luka 1,083. Pengungsi 58,000.   Kemarin mendampingi Presiden @jokowi yg hadir memberikan arahan &amp  bantuan kepada semua tim yang bekerja dalam tanggap darurat kebencanaan gempa Cianjur. https://t.co/uDUIbhZo2o",1
"#SigapTerdampakBencana Jajaran Kepolisian menerjunkan personel untuk mengevakuasi masyarakat terdampak bencana gempa ke Rumah Sakit Umum Daerah Cimacan, Kabupaten Cianjur, Jawa Barat. Bentuk Kemanusiaan Untuk Cianjur. https://t.co/kQDWUyJlmh",1
#EkonomiRITumbuhTinggi  Wapres minta agar pengungsi korban gempa cianjur https://t.co/m7I5irdOmf,1
update-bnpb-268-warga-meninggal-dunia-akibat-gempa-cianjur https://t.co/ak6OnkXqC2,1
"Kapolri Kerahkan Tenaga Medis Tambahan Tangani Korban Gempa Bumi di Cianjur  CIANJUR — Kapolri Jenderal Listyo Sigit Prabowo mengunjungi korban gempa di RS Bhayangkara Cianjur, Jawa Barat, Selasa 22 November 2022.    dan Kapolres Cianjur melakukan patroli selama 24 jam. https://t.co/kMFbz7gArQ",1
"Gempa Darat Kembali Guncang Cianjur, Kini Magnitudo 2,9 https://t.co/HPk5xe2HEm",1
"Menteri BUMN Erick Thohir memerintahkan BUMN untuk menurunkan tim Satgas Bencana BUMN ke lokasi gempa di Cianjur, Jawa Barat. Menteri BUMN Bapak Erick Thohir sudah meminta kami menurunkan tim Satgas Bencana BUMN ke lokasi. #BangkitBersamaET https://t.co/P9y8ERLwTw""",1
"Susunan kalimat : Gempa Kerasa Kenceng Cianjur itu bukan maksud bahan candaan mesra dgn anda. Dan itu susunan kalimat terjadi setelah kunjungan @aniesbaswedan di bumi Jawa Barat. Paham sampai disini ya. Gak paham juga, sampean tak pentung pakai penggaris kayu pak guru taon 90-an.",1
"Turut berduka cita sedalam-dalamnya untuk warga Cianjur yg terdampak gempa bumi pada tgl 21 November 2022. Semoga diberi kekuatan, kesabaran, keikhlasan dan dipulihkan kembali.  Semoga Tuhan melindungi kita semua. Aamiin. 🙏 https://t.co/b8YKdrmfSn",1
Gempa Cianjur Sebabkan Satu Unit Rumah di Desa Cimahi Rusak https://t.co/XUJLrpKJWN,1
Gempa Cianjur Sebabkan Satu Unit Rumah di Desa Cimahi Rusak https://t.co/OD4NA6rzcW,1
"Perjuangan Ibu Melahirkan di Posko Bencana Gempa Bumi Cianjur, Ridwan Kamil Beri Nama Unik  #GempaCianjur   https://t.co/iZyVZW1n1f",1
Bupati Purwakarta Terjunkan Empat Regu Bantuan Bantu Korban Gempa Cianjur https://t.co/Jaz4fzz5Yz,1
Kapolri Kerahkan Tenaga Medis Tambahan Tangani Korban Gempa Bumi di Cianjur https://t.co/KJNzl17FeQ,1
Perawatan korban gempa Cianjur dilakukan di dua rumah sakit dengan memanfaatkan tenda sebagai rumah sakit darurat. https://t.co/1wvFoVuBib,1
"Jika Pemerintah cairkan Rapelan Kenaikan Gaji Pensiunan sesuai PP No.15 th 2019 mulai bln Januari s/d November 2022, mk dgn sisihkan Rp 50 rb Pensiunan bisa bantu senilai Rp 160 M utk Rehab Sekolah2 yg rusak akibat Gempa Bumi Cianjur 5,6 SR. Tentu Pensiunan ikhlas demi cucu2nya.",1
Keluarga Besar Polda Bali Turut Berduka Cita Atas Musibah Gempa di Cianjur  #Repost @poldabali   • • • • • • https://t.co/Fkq9Cq5zCd,1
Untuk BLINKS indo bisa yuk kita bantu donasi untuk korban gempa bumi di cianjur kemaren 🤗  -. Bantu Donasi dengan klik https://t.co/NIly6yZYwC,1
"@convomf Halo semuanya, aku izin drop ini ya. Besar/kecil nominal yg diberikan sangat berarti utk saudara2 kita yg menjadi korban bencana gempa di Cianjur.  Utk warga KRW-CKP klo mau donasi barang bisa langsung ke posko pengumpulan donasi kami ya.  Terima kasih banyak, have a nice day!🤍 https://t.co/s3fXA3aJh1",1
UPDATE Gempa Cianjur: 268 Meninggal dan 22.198 Rumah Warga Rusak https://t.co/ryiULw5g5o,1
Pak jokowi gunakan jalur darat ke cianjur pastikan penanganan korban gempa  #EkonomiRITumbuhTinggi https://t.co/R9Xw3x7A6s,1
Puncak wisata lendir kadrun masuk wilayah Cianjur? Kalau pun tidak... minimal dekat. . . Ditunggu ocehan kadrun HTI FPI khilafah Wahabi salafi assunnah... tentang GEMPA CIANJUR... tidak ada komentar . Kenapa? Drunnn. .sepiiii . Semeru meletus... kadrun gercep azab...BLA..BLA...,-1
"PMI mendistribusikan air bersih di kampung Kabandungan, Desa Padaluyung, Pecamatan Cugenang.  Pasca gempa listrik di wilayah Cianjur padam sehingga masyarakat kesulitan air bersih, 5.000 liter air di distribusikan PMI sekiranya terdapat 128 penerima manfaat.  #pmiselalubantu https://t.co/HrJmawp5Eg",1
"PMI Se-Jawa Barat dan PMI Se-DKI Jakarta terus mengerahkan personilnya untuk terus melakukan upaya pencarian dan penyelamatan terhadap masyarakat yang menjadi korban bencana alam gempa bumi di wilayah Kab. Cianjur, Jawa Barat. Senin, (21/11).   #InfoSonora via @HerryFTanjung https://t.co/QfddswALJP",1
"Sesaat lagi Live Talk BELAJAR DARI GEMPA CIANJUR  Bersama : 1. Dr. Ir. DICKY MUSLIM, MSc     (Dosen Fakultas Teknik Geologi      Unpad) 2. Dr. Ir. ISMAWAN, MT     (Dosen Fakultas Teknik Geologi      Unpad)  🗒 Rabu, 23 Nov 2022 🕖 07.00 WIB 📡 Live Radio ▪︎ Live IG ▪︎ Live FB https://t.co/ZjrzCyMM40",1
@HukumDan TAEK....JUGA Loe...!!! PURA2 PEDULI. Korban Gempa Cianjur aj Loe manfaatin Buat Cari2 kesalahan lawan Politik Loe. LOE ITU LEBIH2 TAEK...DARI TAEK....!!!,-1
"#LionCelebrityNews   Dinar Candy sempat meminta bantuan warganet untuk mencari adiknya yang dinyatakan hilang akibat gempa Cianjur.   Selengkapnya ya, 😉💋 https://t.co/PBJHEXxc54…itemukan-selamat/  #liontivi #dinarcandy https://t.co/QYIefm6Jsp",1
Mendagri Minta Kepala Daerah Se-Indonesia Urunan Bantu Korban Gempa Cianjur #LengkapCepatBeritanya #BeritaTerkini #Berita #News #BeritaNasional . https://t.co/pMZAmbko1X,1
"Sederet arahan disampaikan Presiden Joko Widodo (Jokowi) saat meninjau lokasi terdampak gempa di Cianjur, Jawa Barat. https://t.co/DOTZG0mwUt",1
Pray For Cianjur  Keluarga Besar Kepolisian Resor Muara Enim Dan Bhayangkari Turut Berduka Atas Musibah Gempa Bumi yang Dialami Saudara Kita Di Kabupatem Cianjur https://t.co/OcOOSoYASy,1
Asli yg dipikiran kemarin pas tau gempa cianjur gr2 sesar cimandiri 'gerak' lgsg kepikiran sama sesar lembang 🥲,-1
"Kapolda Aceh Berduka atas Musibah Gempa di Cianjur, Doakan Korban Diberi Ketabahan https://t.co/w5yXZs51DY",1
Turut berdukacita untuk saudara saudara kita yang terkena musibah dari gempa bumi pada Senin 21 November 2022. Semoga cianjur segera pulih kembali dan seluruh korban diberikan kekuatan dalam menghadapi musibah ini🤲 #gempacianjur #gempacianjur2022 #Gempa #gempabumi #indonesiaku https://t.co/BvhuAbKGAB,1
"@outofrangeee Aku lagi di RSHS, banyak korban gempa cianjur dirujuk kesini, ada beberapa anak juga yang nangis jerit2 saat mau di periksa 😔",1
Presiden Rusia Vladimir Putin telah menyampaikan belasungkawa kepada Presiden Indonesia Jokowi atas bencana gempa Cianjur. https://t.co/66Ts4RhyA1,1
"Korban Meninggal Gempa Cianjur jadi 268 Orang, Tercatat 151 Orang Hilang dan 58.362 Orang Mengungsi https://t.co/alVq5WopDi",1
"@Indones02644442 @Mdy_Asmara1701 EMANG ANIES BASWEDAN KAMPANYE DI JAWA BARAT DAERAH MANA??? JUSTRU GANJARIS"" LAH KAMPANYE DI CIANJUR MAKA ALAM PUN MENOLAKNYA SEHINGGA MEMBERIKAN GEMPA..... DAN MENGORBANKAN RAKYAT...... SURUH GANJARIS JANGAN LAGI DEH KAMPANYEIN SI GANJAR BAHAYA NANTI ALAM AKAN MENOLAK LAGI https://t.co/GkpETqdF43""",-1
Bagaimana suasana pencarian dan evakuasi korban #GempaCianjur yang dilaporkan hilang oleh keluarganya? Wartawan harian Kompas @aguidoadri dan @Machradin yang meliput langsung di lokasi turut merasakan haru dan cemas. Baca liputannya:  https://t.co/DUVA4GnWda,1
Mari kita bantu saudara kita yg terdampak gempa cianjur 🙏 https://t.co/I7tpD6imLs,1
Kementrian BUMN bersama @erickthohir melalui @bankbri_id langsung turun ke lokasi bencana gempa cianjur untuk memberikan bantuan kepada korban . . . #SatgasBencanaBUMN #BUMNUntukCianjur https://t.co/AgHank0h89,1
Kapolri Serap Aspirasi Masyarakat yang Jadi Korban Gempa Bumi Cianjur https://t.co/V3ARnuJ9jv,1
"Akibat Gempa Cianjur, Lin Pasrah Dua Anaknya Sempat Terjebak di Reruntuhan Rumah https://t.co/64CxgPMGNd",1
Kementrian BUMN bersama @erickthohir melalui @bankbri_id langsung turun ke lokasi bencana gempa cianjur untuk memberikan bantuan kepada korban . . . #SatgasBencanaBUMN #BUMNUntukCianjur https://t.co/m9Zew8NUxo,1
Pray for Cianjur  Kami keluarga besar SMPN 4 Semin mengucapkan duka cita yang mendalam atas musibah gampa bumi di Cianjur Jawa Barat  Semoga saudara-saudaraku semua diberi ketabahan dan kesabaran dalam menghadapi cobaan ini. Amiin.  #prayforcianjur #gempacianjur https://t.co/eMSi7y817z,1
Puluhan Rumah di Desa Sudajaya Girang Rusak Akibat Gempa Cianjur https://t.co/F1ieWo06Fu,1
Puluhan Rumah di Desa Sudajaya Girang Rusak Akibat Gempa Cianjur https://t.co/4mbZFLAkVP,1
"Gempa M 5,6 mengguncang Kabupaten Cianjur. Gempa susulan terjadi seratusan kali di Cianjur, memaksa warga untuk tetap terjaga. https://t.co/q4tKXJKpP2",1
Instruksi Jokowi untuk Penanganan Gempa Cianjur: Pendirian Tenda Darurat hingga Perbaikan Infrastruktur https://t.co/JXYo6nEn7h https://t.co/B5IzEgAjtr,1
"Waspada! Tsunami 34 Meter Berpotensi Terjadi di Indonesia, Gempa Cianjur Jadi Pemicu? - https://t.co/o07Z1Jx7d9",-1
"BPBD Kota Cirebon, mengirimkan bantuan logistik ke Cianjur. Hal itu guna membantu pemenuhan kebutuhan darurat bagi korban gempa.   - https://t.co/Lf70FF2UNn https://t.co/diH8QYVOt4",1
"Gempa bumi magnitudo (M) 5,6 terjadi di Kabupaten Cianjur, Jawa Barat, pada Senin (21/11/2022) juga membuat belasan rumah di Desa Muaradua, Kecamatan Kadudampit, Kabupaten Sukabumi, terdampak dan mengalami kerusakan. https://t.co/QhvDrb7MVD",1
Semoga orang yang terdampak di gempa Cianjur diberikan kekuatan dan ketabahan dalam menjalani semua hal yang terjadi. Aamiin.,1
"Pasca terjadinya gempa bumi yang melanda wilayah Cianjur, Pusdokkes Polri dan Biddokkes Polda Jawa Barat terjun langsung memberikan pelayanan kesehatan gratis untuk anak-anak, wanita, balita hingga lansia yang berada di tenda-tenda pengungsian. https://t.co/c0thkyWi85",1
Menteri BUMN Erick Thohir langsung memerintahkan kepada #SatgasBencanaBUMN dan yayasan BUMN untuk bergerak cepat membantu penanganan dan para korban terdampak. Erick Thohir Musibah bencana alam gempa bumi di wilayah Cianjur Jawa Barat menjadi perhatian @erickthohir https://t.co/d43S6pEjzT,1
"Gempa M 5,6 mengguncang Kabupaten Cianjur. Gempa susulan terjadi seratusan kali di Cianjur, memaksa warga untuk tetap terjaga. https://t.co/q4tKXJsgAU",1
Selalu gerak cepat.  Erick Thohir perintahkan Satgas Bencana dan Yayasan BUMN untuk bergerak cepat memberikan bantuan dan membantu pemulihan pasca Gempa Cianjur.  @erickthohir  #BangkitBersamaET https://t.co/IAS0noSXyu,1
"Anwar Ibrahim Turut Berduka Gempa Cianjur, Ajak Bantu &amp  Doakan Warga Terdampak https://t.co/ZBnL5xkUqz",1
"Saudi, UEA hingga Liga Muslim Dunia Sampaikan Belasungkawa Gempa Cianjur https://t.co/GkypYDGJzK",1
"Turut berduka cita sedalam-dalamnya atas musibah gempa bumi di Kab. Cianjur, Jawa Barat.  Semoga saudara kita yang tertimpa musibah selalu diberikan kekuatan dan kesabaran dari Allah SWT  #prayforcianjur #agrostandard #standardservicesglobalization #pertanianmajumandirimodern https://t.co/SPHilVm5eK",1
Save the Children Turunkan Tim Tanggap Darurat Bencana dan Distribusikan Bantuan untuk Gempa Bumi di Cianjur https://t.co/sUbmkmd1xk,1
"Telepon Jokowi, Presiden UEA Sampaikan Simpati atas Gempa Cianjur https://t.co/INGqsGZtCb",1
"Tangis Orangtua Korban Gempa Cianjur saat Memakamkan Anaknya, Menangis Sambil Peluk Ridwan Kamil  #orangtua #korban #GempaCianjur #ridwankamil https://t.co/DFQpwazcDG",1
Data Terbaru BNPB: Korban Meninggal Dunia Gempa Cianjur Sebanyak 268 Jiwa https://t.co/Mkq9k7PgLu,1
"KADIV HUMAS DISTRIBUSIKAN BANTUAN GEMPA CIANJUR DARI KAPOLRI  Kadiv Humas Polri Irjen Pol. Prof. Dr. Dedi Prasetyo, M.Hum., https://t.co/O8nGJqldtQ., M.M., mendistribusikan bantuan kemanusiaan bencana gempa bumi Cianjur dari https://t.co/o835NcKlzL",1
"@Putri_Mutiara_1 Ada Informasi gempa susulan, semoga saja tidak terjadi apa-apa.  Gempa Mag:2.3, 23-Nov-22 01:19:54 WIB, Lok:6.81 LS - 107.10 BT (4 km BaratLaut KAB-CIANJUR-JABAR), Kedlmn: 4 Km ::BMKG https://t.co/DCWSpx1CB5",1
"Semua Kementrian, Lembaga di Pusat sepatutnya buat posko bantuan dikoordinir kemenko, anggota DPR RI buat relawan bantuan, mohon ada kepekaan musibah gempa di Cianjur",1
Pemerintah gerak cepat tangani dampak bencana gempa bumi di Cianjur  #EkonomiRITumbuhTinggi https://t.co/frD59wak0Z,1
"Kapolri Jenderal Pol. Drs. Listyo Sigit https://t.co/3FWEvLng3c., di Mapolres Cianjur, Jawa Barat, Selasa (22/11).Selain itu juga dilakukan pengecekan kesehatan untuk para pengungsi.Diharapkan pendistribusian bantuan kemanusiaan ini dapat meringankan beban para korban gempa bumi.",1
8 Anggota Tagana Tasikmalaya Diterjunkan Bantu Penanganan Gempa Cianjur https://t.co/7wscAhsVgK,1
"Sempat Hilang akibat Gempa, Adik Dinar Candy Kini Ditemukan Selamat: Aku Biayai Pakai Uang Halal  #adik #dinarcandy #hilang #GempaCianjur https://t.co/nHXc8ruiZd",1
"Bupati Pesawaran H. Dendi Ramadhona beserta seluruh masyarakat Pesawaran mengucapkan :  Turut berbelasungkawa kpd para korban bencana gempa di Kab. Cianjur Prov. Jawa Barat &amp  sekitarnya. Semoga korban yg tertimpa musibah diberikan ketabahan, kekuatan &amp  keikhlasan. #PrayForCianjur https://t.co/nf7CXLYRQE",1
"Terlihat aksi para Srikandi Bhayangkara yang tanpa lelah membantu korban gempa Cianjur, Jawa Barat. Mulai dari membagikan bantuan pakaian layak dan handuk, menyuapi makanan, hingga menidurkan anak-anak korban gempa. Hal ini merupakan wujud komitmen Polri. https://t.co/NRZiyBWI7J",1
"Sembunyi di Kolong Meja karena Tak Sanggup Lari, Tasya Kamila Panik akibat Gempa di Cianjur: Pasrah  #tasyakamila #GempaCianjur #viral https://t.co/z6aMg6g5fB",1
@energitodayID @pertamina @KemenBUMN Alhamdulillah bantuan dari pertamina sangat berarti untuk para korban gempa bumi di cianjur,1
Alhamdulillah Bantuan dari Banser Bantul sudah sampai di lokasi terdampak gempa cianjur @YaqutCQoumas   #BanserTanggapBencana https://t.co/CTgyWLU0my,1
"Perempuan dan Anak Rentan Kekerasan di Pengungsian, KemenPPPA Terjunkan Tim ke Lokasi Gempa Cianjur https://t.co/uUuwD0h60S",1
Terimakasih @5ecretNumber   #PrayForCianjur  #GempaCianjur,1
"Jokowi Ditelepon Presiden Uni Emirat Arab MBZ, Siap Bantu Penanganan Gempa Cianjur https://t.co/JA2kVz1xNS https://t.co/9dmH0XZ8o5",1
Update! Kini sudah 268 orang meninggal dunia akibat gempa bumi di Cianjur menurut BNPB - Jakarta Insider https://t.co/cTMDg2e9ek,1
BMKG Catat Cianjur Sudah Diguncang 145 Kali Gempa Susulan https://t.co/PdBcPvPpop,1
"@infoBMKG Beda dari gempa yg kemarin di Cianjur, ini 113 km di kedalaman laut, semoga tidak ber-potensi memicu tsunami,,",1
Wapres ma'ruf Amin minta agar pengungsi korban gempa Cianjur mendapatkan hunian layak sementara  #EkonomiRITumbuhTinggi https://t.co/mGh7KOLAmJ,1
RSUD Cimacan Cianjur Kekurangan Tenaga Medis: Kami Butuh Relawan  #rsudcimacan #relawan #tenagamedis #GempaCianjur https://t.co/hLr5PABnbz,1
"setelah gempa cianjur kemarin, jadi lebih aware lg sih tentang gempa2 ini",1
"Badan Nasional Penanggulangan Bencana (BNPB) menargetkan pembangunan rumah korban gempa di Cianjur, Jawa Barat selesai dalam tujuh hari. Kepala BNPB Letjen Suharyanto mencatat ada sekitar 21,182 rumah yang rusak ringan hingga parah.  #OZTERBANGPAGI w/ @devanakinta @_putrazn https://t.co/2Oc27u8uch",1
Pemerintah gerak cepat tangani dampak bencana gempa bumi Cianjur. #EkonomiRITumbuhTinggi https://t.co/qzcPGaluu4,1
Instruksi Presiden Jokowi Untuk Penanganan Gempa Cianjur https://t.co/4gm5cP4R2v,1
"Korban Meninggal Gempa Cianjur Capai 268 Orang, 151 Lainnya Masih dalam Pencarian https://t.co/DUa4gSeAQS",1
Pemerintah gerak cepat tangani dampak bencana gempa bumi Cianjur. #EkonomiRITumbuhTinggi  .. https://t.co/i4DfGhTQoI,1
"Sesar Cimandiri adalah sesar aktif yang menyebabkan gempa di Cianjur. Sebelumnya, sudah ada beberapa gempa besar yang terjadi akibat sesar ini. Apa itu Sesar Cimandiri dan wilayah mana saja yang dilintasinya? #Terbaru #Kilas https://t.co/KjeDeZ9gGf",1
Pemerintah mobilisasi personel dan peralatan untuk gempa Cianjur  #EkonomiRITumbuhTinggi https://t.co/ggHWdMFibF,1
Lesti Kejora Buka Donasi untuk Korban Gempa Cianjur https://t.co/M2vxDvp5IJ https://t.co/ijjkhdZerV,1
"Bismillah, berangkat ke Kabupaten Cianjur🚀🚀 #Gempa #GempaBumi @ZakatSukses",1
@bamels30 @infoBMKG 5.6m di Maluku akan terasa berbeda dampaknya dengan 5.6m di Cianjur. Kalo di Cianjur sendiri kedalaman 10km ditambah gempa darat sdngkan di Maluku kedalamannya tidak dangkal,-1
@pln_123   Semoga listrik di lokasi gempa cianjur segera menyala.,1
"3 Hari Gempa Cianjur: 271 Orang Tewas, Bocah 7 Tahun Ditemukan Selamat https://t.co/ktTy43xGsK",1
"Update Gempa Cianjur: Korban Meninggal 271 Orang, 474 Luka Berat, dan 56.320 Rumah Rusak   https://t.co/y1VIjXwU1j via @tribunnews",1
"Sesuai dengan peta tingkat guncangan yang dipublikasikan BMKG, gempa Cianjur yang terjadi sangat merusak. Ada beberapa faktor yang menyebabkan gempa Cianjur menjadi sangat destruktif.  Masyarakat tetap perlu waspada. #Opini #AdadiKompas https://t.co/On84AiJ0r7",1
"Cerita Korban Gempa Cianjur: Tidur di Tenda Pengungsian Bersama Belasan Jenazah, Bingung Mau Kemana   https://t.co/FUjMPEtziW via @tribunnews",-1
Segenap keluarga besar Kajianmuh turut berduka cita atas musibah gempa bumi yang menimpa Cianjur dan sekitarnya. Semoga saudara-saudara kita diberi kekuatan dan kesabaran dalam menghadapi musibah ini.  #PrayForCianjur https://t.co/yNCfU1oSBr,1
"#Gempa Mag:2.2, 24-Nov-22 04:48:21 WIB, Lok:6.81 LS, 107.14 BT (Pusat gempa berada di darat 1 km TimurLaut Kab. Cianjur), Kedlmn:5 Km Dirasakan (MMI) II Cianjur #BMKG https://t.co/oUOUuTpqW5",1
"Sesuai dengan peta tingkat guncangan yang dipublikasikan BMKG, gempa Cianjur yang terjadi sangat merusak. Ada beberapa faktor yang menyebabkan gempa Cianjur menjadi sangat destruktif.  Masyarakat tetap perlu waspada. #Opini #AdadiKompas  https://t.co/0wwqbxwBZl",1
"Cerita Korban Selamat di Cianjur, Hendak Salat Saat Gempa Terjadi https://t.co/GZ699wDNOE",1
"Pertolongan korban gempa Cianjur di desa terisolir dilakukan, Brimob Polri evakuasi dengan tandu https://t.co/itNm5Z6loD",1
