created_at,sentiment_label,category,full_text,tokenization
2022-11-22 23:20:13+00:00,1.0,neutral,jakarta  gempa bumi berkekuatan   sr guncang cianjur  jawa barat  senin   ketua fraksi pks dpr ri  menyikapi peristiwa tersebut  ketua fraksi pks dpr ri  jazuli juwaini  menginstruksikan anggota legislatif pks,"['jakarta', 'gempa', 'bumi', 'kuat', 'sr', 'guncang', 'cianjur', 'jawa', 'barat', 'senin', 'ketua', 'fraksi', 'pks', 'dpr', 'ri', 'sikap', 'peristiwa', 'ketua', 'fraksi', 'pks', 'dpr', 'ri', 'jazuli', 'juwaini', 'instruksi', 'anggota', 'legislatif', 'pks']"
2022-11-22 23:20:16+00:00,-1.0,neutral,data terbaru korban gempa cianjur  orang masih hilang   meninggal    warga mengungsi,"['data', 'baru', 'korban', 'gempa', 'cianjur', 'orang', 'hilang', 'tinggal', 'warga', 'ungsi']"
2022-11-22 23:25:00+00:00,-1.0,neutral,jahat banget ya allah    alhamdulillah orangnya udah ketemu  dia ngomong gini mampus njing semoga semua daerah cianjur terkena gempa  maunya di kasih hujan api aja,"['jahat', 'banget', 'ya', 'allah', 'alhamdulillah', 'orang', 'udah', 'ketemu', 'ngomong', 'gin', 'mampus', 'njing', 'moga', 'daerah', 'cianjur', 'kena', 'gempa', 'mau', 'kasih', 'hujan', 'api', 'aja']"
2022-11-22 23:25:14+00:00,1.0,neutral,bawaslu menyampaikan duka mendalam dan doa terbaik untuk semua korban gempa bumi cianjur  semoga keluarga korban diberikan kesabaran dan ketabahan,"['bawaslu', 'duka', 'dalam', 'doa', 'baik', 'korban', 'gempa', 'bumi', 'cianjur', 'moga', 'keluarga', 'korban', 'sabar', 'tabah']"
2022-11-22 23:25:31+00:00,1.0,neutral,presiden joko widodo menggelar rapat terbatas bersama jajarannya di lokasi pengungsian korban gempa cianjur di taman prawatasari  cianjur    dalam rapat mendadak tersebut  presiden antara lain menginstruksikan jajarannya untuk segera membuka daerah terisolasi,"['presiden', 'joko', 'widodo', 'gelar', 'rapat', 'batas', 'jajar', 'lokasi', 'ungsi', 'korban', 'gempa', 'cianjur', 'taman', 'prawatasari', 'cianjur', 'rapat', 'dadak', 'presiden', 'instruksi', 'jajar', 'buka', 'daerah', 'isolasi']"
2022-11-22 23:26:07+00:00,1.0,electricity,pln berhasil pulihkan listrik wilayah terdampak gempa cianjur,"['pln', 'hasil', 'pulih', 'listrik', 'wilayah', 'dampak', 'gempa', 'cianjur']"
2022-11-22 23:26:16+00:00,1.0,neutral,pemkab tulungagung bersama miss universe switzerland  alia guidi menggelar aksi penggalangan dana bagi korban gempa di cianjur  jawa barat   baca,"['pemkab', 'tulungagung', 'miss', 'universe', 'switzerland', 'alia', 'guidi', 'gelar', 'aksi', 'galang', 'dana', 'korban', 'gempa', 'cianjur', 'jawa', 'barat', 'baca']"
2022-11-22 23:26:18+00:00,1.0,neutral,kapolri serap aspirasi masyarakat yang jadi korban gempa bumicianjur,"['kapolri', 'serap', 'aspirasi', 'masyarakat', 'korban', 'gempa', 'bumicianjur']"
2022-11-22 23:26:19+00:00,1.0,neutral,persit kartika chandra koorcab rem  pd ixudayana pray for cianjur mari doakan saudara kita di cianjur yang tertimpa musibah gempa dengan kekuatan m   semoga diberikan kesabaran dan cepat pulih kembali  aamiin ya robbalalamiin,"['sit', 'kartika', 'chandra', 'koorcab', 'rem', 'pd', 'ixudayana', 'pray', 'for', 'cianjur', 'mari', 'doa', 'saudara', 'cianjur', 'timpa', 'musibah', 'gempa', 'kuat', 'm', 'moga', 'sabar', 'cepat', 'pulih', 'aamiin', 'ya', 'robbalalamiin']"
2022-11-22 23:26:45+00:00,1.0,neutral,suasana haru bercampur cemas menyelimuti orangorang yang menanti kabar penyelamatan anggota keluarga mereka yang menjadi korban gempa di cianjur  jabar  metropolitan adadikompas,"['suasana', 'haru', 'campur', 'cemas', 'limut', 'orangorang', 'kabar', 'selamat', 'anggota', 'keluarga', 'korban', 'gempa', 'cianjur', 'jabar', 'metropolitan', 'adadikompas']"
2022-11-22 23:27:02+00:00,-1.0,neutral,bmkg mengumumkan adanya pesan suara yang menyampaikan informasi palsu terkait gempa bumi  pesan suara yang gempa besar di waduk cirata cianjur dipastikan hoax,"['bmkg', 'umum', 'pesan', 'suara', 'informasi', 'palsu', 'kait', 'gempa', 'bumi', 'pesan', 'suara', 'gempa', 'waduk', 'cirata', 'cianjur', 'hoax']"
2022-11-22 23:27:35+00:00,1.0,neutral,sempat hilang usai gempa cianjur  begini kondisi adik dinar candy usai ditemukan teteng mengaku merasakan gempa sebanyak  kali  gempa itu membuat banyak rumah di kampungnya hancur,"['hilang', 'gempa', 'cianjur', 'kondisi', 'adik', 'dinar', 'candy', 'temu', 'teteng', 'aku', 'rasa', 'gempa', 'kali', 'gempa', 'rumah', 'kampung', 'hancur']"
2022-11-22 23:28:11+00:00,1.0,neutral,seorang wanita lansia menjadi korban dari bencana alam gempa bumi yang terjadi di wilayah kab  cianjur  jawa barat  senin   polri sigapterdampakbencana bentuk kemanusiaan untuk cianjur,"['wanita', 'lansia', 'korban', 'bencana', 'alam', 'gempa', 'bumi', 'wilayah', 'kab', 'cianjur', 'jawa', 'barat', 'senin', 'polri', 'sigapterdampakbencana', 'bentuk', 'manusia', 'cianjur']"
2022-11-22 23:28:26+00:00,1.0,neutral,ecretnumber terima kasih banyak secret number    saya pribadi turut berduka atas peristiwa gempa bumi di cianjur  semoga para keluarga dari korban dapat diberikan kesabaran dan ketabahan,"['ecretnumber', 'terima', 'kasih', 'secret', 'number', 'pribadi', 'duka', 'peristiwa', 'gempa', 'bumi', 'cianjur', 'moga', 'keluarga', 'korban', 'sabar', 'tabah']"
2022-11-22 23:28:46+00:00,-1.0,neutral,ngga tau kenapa kalo denger nama itaewon  gempa cianjur  tu langsung ke trigger  badan tu tiba merinding cuman denger namanya aja  mana tiba mata ikutan ngembeng  padahal ngga ngalamin langsung,"['ngga', 'tau', 'kalo', 'denger', 'nama', 'itaewon', 'gempa', 'cianjur', 'tu', 'langsung', 'trigger', 'badan', 'tu', 'merinding', 'cuman', 'denger', 'nama', 'aja', 'mata', 'ikut', 'ngembeng', 'ngga', 'ngalamin', 'langsung']"
2022-11-22 23:29:02+00:00,-1.0,neutral,bmkg mengumumkan adanya pesan suara yang menyampaikan informasi palsu terkait gempa bumi  pesan suara yang gempa besar di waduk cirata cianjur dipastikan hoax,"['bmkg', 'umum', 'pesan', 'suara', 'informasi', 'palsu', 'kait', 'gempa', 'bumi', 'pesan', 'suara', 'gempa', 'waduk', 'cirata', 'cianjur', 'hoax']"
2022-11-22 23:31:11+00:00,-1.0,neutral,gunung gede sumber gempa cianjur ahli ungkap nihil tanda erupsi,"['gunung', 'gede', 'sumber', 'gempa', 'cianjur', 'ahli', 'nihil', 'tanda', 'erupsi']"
2022-11-22 23:38:03+00:00,1.0,medical emergency,kapolri kerahkan tenaga medis tambahan tangani korban gempa bumi dicianjur,"['kapolri', 'kerah', 'tenaga', 'medis', 'tambah', 'tangan', 'korban', 'gempa', 'bumi', 'dicianjur']"
2022-11-22 23:38:04+00:00,1.0,neutral,perawatan korban gempa cianjur dilakukan di dua rumah sakit dengan memanfaatkan tenda sebagai rumah sakit darurat,"['awat', 'korban', 'gempa', 'cianjur', 'rumah', 'sakit', 'manfaat', 'tenda', 'rumah', 'sakit', 'darurat']"
2022-11-22 23:38:13+00:00,1.0,neutral,jika pemerintah cairkan rapelan kenaikan gaji pensiunan sesuai pp no  th  mulai bln januari sd november   mk dgn sisihkan rp  rb pensiunan bisa bantu senilai rp  m utk rehab sekolah yg rusak akibat gempa bumi cianjur   sr  tentu pensiunan ikhlas demi cucunya,"['perintah', 'cair', 'rapel', 'naik', 'gaji', 'pensiun', 'sesuai', 'pp', 'no', 'th', 'bln', 'januari', 'sd', 'november', 'mk', 'dgn', 'sisih', 'rp', 'pensiun', 'bantu', 'nila', 'rp', 'm', 'utk', 'rehab', 'sekolah', 'rusak', 'akibat', 'gempa', 'bumi', 'cianjur', 'sr', 'pensiun', 'ikhlas', 'cucu']"
2022-11-22 23:38:18+00:00,1.0,neutral,keluarga besar polda bali turut berduka cita atas musibah gempa di cianjur  repost poldabali,"['keluarga', 'polda', 'bal', 'duka', 'cita', 'musibah', 'gempa', 'cianjur', 'repost', 'poldabali']"
2022-11-22 23:38:59+00:00,1.0,neutral,untuk blinks indo bisa yuk kita bantu donasi untuk korban gempa bumi di cianjur kemaren     bantu donasi dengan klik,"['blinks', 'indo', 'yuk', 'bantu', 'donasi', 'korban', 'gempa', 'bumi', 'cianjur', 'kemaren', 'bantu', 'donasi', 'klik']"
2022-11-22 23:39:11+00:00,1.0,neutral,convomf halo semuanya  aku izin drop ini ya  besarkecil nominal yg diberikan sangat berarti utk saudara kita yg menjadi korban bencana gempa di cianjur   utk warga krwckp klo mau donasi barang bisa langsung ke posko pengumpulan donasi kami ya   terima kasih banyak  have a nice day,"['convomf', 'halo', 'izin', 'drop', 'ya', 'besarkecil', 'nominal', 'utk', 'saudara', 'korban', 'bencana', 'gempa', 'cianjur', 'utk', 'warga', 'krwckp', 'klo', 'donasi', 'barang', 'langsung', 'posko', 'kumpul', 'donasi', 'ya', 'terima', 'kasih', 'have', 'a', 'nice', 'day']"
2022-11-22 23:39:32+00:00,1.0,neutral,update gempa cianjur  meninggal dan   rumah warga rusak,"['update', 'gempa', 'cianjur', 'tinggal', 'rumah', 'warga', 'rusak']"
2022-11-22 23:39:52+00:00,1.0,neutral,pak jokowi gunakan jalur darat ke cianjur pastikan penanganan korban gempa  ekonomiritumbuhtinggi,"['jokowi', 'jalur', 'darat', 'cianjur', 'pasti', 'tangan', 'korban', 'gempa', 'ekonomiritumbuhtinggi']"
2022-11-22 23:40:05+00:00,-1.0,neutral,puncak wisata lendir kadrun masuk wilayah cianjur kalau pun tidak    minimal dekat      ditunggu ocehan kadrun hti fpi khilafah wahabi salafi assunnah    tentang gempa cianjur    tidak ada komentar   kenapa drunnn   sepiiii   semeru meletus    kadrun gercep azab   bla  bla,"['puncak', 'wisata', 'lendir', 'kadrun', 'masuk', 'wilayah', 'cianjur', 'minimal', 'tunggu', 'oceh', 'kadrun', 'hti', 'fpi', 'khilafah', 'wahabi', 'salaf', 'assunnah', 'gempa', 'cianjur', 'komentar', 'drunnn', 'sepiiii', 'meru', 'letus', 'kadrun', 'gercep', 'azab', 'bla', 'bla']"
2022-11-22 23:41:08+00:00,1.0,water,pmi mendistribusikan air bersih di kampung kabandungan  desa padaluyung  pecamatan cugenang   pasca gempa listrik di wilayah cianjur padam sehingga masyarakat kesulitan air bersih    liter air di distribusikan pmi sekiranya terdapat  penerima manfaat   pmiselalubantu,"['pmi', 'distribusi', 'air', 'bersih', 'kampung', 'kabandungan', 'desa', 'padaluyung', 'camat', 'cugenang', 'pasca', 'gempa', 'listrik', 'wilayah', 'cianjur', 'padam', 'masyarakat', 'sulit', 'air', 'bersih', 'liter', 'air', 'distribusi', 'pmi', 'terima', 'manfaat', 'pmiselalubantu']"
2022-11-22 23:41:09+00:00,1.0,neutral,pmi sejawa barat dan pmi sedki jakarta terus mengerahkan personilnya untuk terus melakukan upaya pencarian dan penyelamatan terhadap masyarakat yang menjadi korban bencana alam gempa bumi di wilayah kab  cianjur  jawa barat  senin      infosonora via herryftanjung,"['pmi', 'sejawa', 'barat', 'pmi', 'sedki', 'jakarta', 'kerah', 'personilnya', 'upaya', 'cari', 'selamat', 'masyarakat', 'korban', 'bencana', 'alam', 'gempa', 'bumi', 'wilayah', 'kab', 'cianjur', 'jawa', 'barat', 'senin', 'infosonora', 'via', 'herryftanjung']"
2022-11-22 23:41:18+00:00,1.0,neutral,sesaat lagi live talk belajar dari gempa cianjur  bersama    dr  ir  dicky muslim  msc     dosen fakultas teknik geologi      unpad   dr  ir  ismawan  mt     dosen fakultas teknik geologi      unpad   rabu   nov     wib  live radio  live ig  live fb,"['live', 'talk', 'ajar', 'gempa', 'cianjur', 'dr', 'ir', 'dicky', 'muslim', 'msc', 'dosen', 'fakultas', 'teknik', 'geologi', 'unpad', 'dr', 'ir', 'ismawan', 'mt', 'dosen', 'fakultas', 'teknik', 'geologi', 'unpad', 'rabu', 'nov', 'wib', 'live', 'radio', 'live', 'ig', 'live', 'fb']"
2022-11-22 23:41:49+00:00,-1.0,neutral,hukumdan taek    juga loe    pura peduli  korban gempa cianjur aj loe manfaatin buat cari kesalahan lawan politik loe  loe itu lebih taek   dari taek,"['hukumdan', 'taek', 'loe', 'pura', 'peduli', 'korban', 'gempa', 'cianjur', 'aj', 'loe', 'manfaatin', 'cari', 'salah', 'lawan', 'politik', 'loe', 'loe', 'taek', 'taek']"
2022-11-22 23:42:31+00:00,1.0,neutral,lioncelebritynews   dinar candy sempat meminta bantuan warganet untuk mencari adiknya yang dinyatakan hilang akibat gempa cianjur    selengkapnya ya     liontivi dinarcandy,"['lioncelebritynews', 'dinar', 'candy', 'bantu', 'warganet', 'cari', 'adik', 'nyata', 'hilang', 'akibat', 'gempa', 'cianjur', 'lengkap', 'ya', 'liontivi', 'dinarcandy']"
2022-11-22 23:42:54+00:00,1.0,neutral,mendagri minta kepala daerah seindonesia urunan bantu korban gempa cianjur lengkapcepatberitanya beritaterkini berita news beritanasional,"['mendagri', 'kepala', 'daerah', 'indonesia', 'urun', 'bantu', 'korban', 'gempa', 'cianjur', 'lengkapcepatberitanya', 'beritaterkini', 'berita', 'news', 'beritanasional']"
2022-11-22 23:43:23+00:00,1.0,neutral,sederet arahan disampaikan presiden joko widodo jokowi saat meninjau lokasi terdampak gempa di cianjur  jawa barat,"['deret', 'arah', 'presiden', 'joko', 'widodo', 'jokowi', 'tinjau', 'lokasi', 'dampak', 'gempa', 'cianjur', 'jawa', 'barat']"
2022-11-22 23:43:31+00:00,1.0,neutral,pray for cianjur  keluarga besar kepolisian resor muara enim dan bhayangkari turut berduka atas musibah gempa bumi yang dialami saudara kita di kabupatem cianjur,"['pray', 'for', 'cianjur', 'keluarga', 'polisi', 'resor', 'muara', 'enim', 'bhayangkari', 'duka', 'musibah', 'gempa', 'bumi', 'alami', 'saudara', 'kabupatem', 'cianjur']"
2022-11-22 23:43:38+00:00,-1.0,neutral,asli yg dipikiran kemarin pas tau gempa cianjur gr sesar cimandiri gerak lgsg kepikiran sama sesar lembang,"['asli', 'pikir', 'kemarin', 'pas', 'tau', 'gempa', 'cianjur', 'gr', 'sesar', 'cimandiri', 'gerak', 'lgsg', 'pikir', 'sesar', 'lembang']"
2022-11-22 23:44:25+00:00,-1.0,neutral,indones mdyasmara emang anies baswedan kampanye di jawa barat daerah mana justru ganjaris lah kampanye di cianjur maka alam pun menolaknya sehingga memberikan gempa      dan mengorbankan rakyat       suruh ganjaris jangan lagi deh kampanyein si ganjar bahaya nanti alam akan menolak lagi,"['indones', 'mdyasmara', 'emang', 'anies', 'baswedan', 'kampanye', 'jawa', 'barat', 'daerah', 'ganjar', 'kampanye', 'cianjur', 'alam', 'tolak', 'gempa', 'korban', 'rakyat', 'suruh', 'ganjar', 'deh', 'kampanyein', 'si', 'ganjar', 'bahaya', 'alam', 'tolak']"
2022-11-22 23:47:46+00:00,-1.0,neutral,waspada tsunami  meter berpotensi terjadi di indonesia  gempa cianjur jadi pemicu,"['waspada', 'tsunami', 'meter', 'potensi', 'indonesia', 'gempa', 'cianjur', 'picu']"
2022-11-22 23:47:50+00:00,1.0,food,bpbd kota cirebon  mengirimkan bantuan logistik ke cianjur  hal itu guna membantu pemenuhan kebutuhan darurat bagi korban gempa,"['bpbd', 'kota', 'cirebon', 'kirim', 'bantu', 'logistik', 'cianjur', 'bantu', 'penuh', 'butuh', 'darurat', 'korban', 'gempa']"
2022-11-22 23:50:16+00:00,-1.0,neutral,data terbaru bnpb korban meninggal dunia gempa cianjur sebanyak  jiwa,"['data', 'baru', 'bnpb', 'korban', 'tinggal', 'dunia', 'gempa', 'cianjur', 'jiwa']"
2022-11-22 23:59:53+00:00,-1.0,neutral,bamels infobmkg  m di maluku akan terasa berbeda dampaknya dengan  m di cianjur  kalo di cianjur sendiri kedalaman km ditambah gempa darat sdngkan di maluku kedalamannya tidak dangkal,"['bamels', 'infobmkg', 'm', 'malu', 'beda', 'dampak', 'm', 'cianjur', 'kalo', 'cianjur', 'dalam', 'km', 'tambah', 'gempa', 'darat', 'sdngkan', 'malu', 'dalam', 'dangkal']"
2022-11-23 22:21:20+00:00,1.0,electricity,pln   semoga listrik di lokasi gempa cianjur segera menyala,"['pln', 'moga', 'listrik', 'lokasi', 'gempa', 'cianjur', 'nyala']"
2022-11-23 22:21:24+00:00,-1.0,neutral,hari gempa cianjur  orang tewas  bocah  tahun ditemukan selamat,"['gempa', 'cianjur', 'orang', 'tewas', 'bocah', 'temu', 'selamat']"
2022-11-23 22:21:49+00:00,1.0,neutral,update gempa cianjur korban meninggal  orang   luka berat  dan   rumah rusak    via tribunnews,"['update', 'gempa', 'cianjur', 'korban', 'tinggal', 'orang', 'luka', 'berat', 'rumah', 'rusak', 'via', 'tribunnews']"
2022-11-23 22:22:03+00:00,1.0,neutral,sesuai dengan peta tingkat guncangan yang dipublikasikan bmkg  gempa cianjur yang terjadi sangat merusak  ada beberapa faktor yang menyebabkan gempa cianjur menjadi sangat destruktif   masyarakat tetap perlu waspada  opini adadikompas,"['sesuai', 'peta', 'tingkat', 'guncang', 'publikasi', 'bmkg', 'gempa', 'cianjur', 'rusak', 'faktor', 'sebab', 'gempa', 'cianjur', 'destruktif', 'masyarakat', 'waspada', 'opini', 'adadikompas']"
2022-11-23 22:22:07+00:00,-1.0,neutral,cerita korban gempa cianjur tidur di tenda pengungsian bersama belasan jenazah  bingung mau kemana    via tribunnews,"['cerita', 'korban', 'gempa', 'cianjur', 'tidur', 'tenda', 'ungsi', 'bas', 'jenazah', 'bingung', 'mana', 'via', 'tribunnews']"
2022-11-23 22:25:01+00:00,-1.0,neutral,pengungsi korban gempa cianjur tak ada listrik  banyak lalat dan nyamuk,"['ungsi', 'korban', 'gempa', 'cianjur', 'listrik', 'lalat', 'nyamuk']"
2022-11-23 22:29:59+00:00,-1.0,neutral,bertambah  korban tewas gempa cianjur jadi orang,"['tambah', 'korban', 'tewas', 'gempa', 'cianjur', 'orang']"
2022-11-23 22:30:12+00:00,-1.0,neutral,bertambah  korban tewas gempa cianjur jadi orang,"['tambah', 'korban', 'tewas', 'gempa', 'cianjur', 'orang']"
2022-11-23 22:30:12+00:00,1.0,neutral,ada gempa pusat gempa berada di darat  km timurlaut kab  cianjur yang berkekuatan   sr dengan kedalaman  km pada koordinat   dan    tanggal  nov   wib,"['gempa', 'pusat', 'gempa', 'darat', 'km', 'timurlaut', 'kab', 'cianjur', 'kuat', 'sr', 'dalam', 'km', 'koordinat', 'tanggal', 'nov', 'wib']"
2022-11-23 22:30:14+00:00,-1.0,neutral,allforo zarazettirazr cnnindonesia kasihan warga cianjur korban gempa  ke prank deh,"['allforo', 'zarazettirazr', 'cnnindonesia', 'kasihan', 'warga', 'cianjur', 'korban', 'gempa', 'prank', 'deh']"
2022-11-23 22:34:06+00:00,-1.0,neutral,alasan penuh  satu keluarga korban gempa cianjur mengungsi di kandang sapi,"['alas', 'penuh', 'keluarga', 'korban', 'gempa', 'cianjur', 'ungsi', 'kandang', 'sapi']"
2022-11-23 22:39:29+00:00,-1.0,neutral,keiris iris hati waktu tahu korban gempa cianjur itu ada juga yg meninggal bukan karena tertimpa reruntuhan tapi karena kedinginan di pengungsian  ya allah,"['iris', 'iris', 'hati', 'korban', 'gempa', 'cianjur', 'tinggal', 'timpa', 'runtuh', 'dingin', 'ungsi', 'ya', 'allah']"
2022-11-23 22:39:54+00:00,1.0,neutral,innalillahi gak berhenti gempa di cianjur  semoga semuanya dilindungi,"['innalillahi', 'gak', 'henti', 'gempa', 'cianjur', 'moga', 'lindung']"
2022-11-23 22:40:21+00:00,1.0,neutral,selamat pagi para relawan di lapangan  semoga lelah kalian dalam membantu recovery korban bencana gempa bumi di cianjur menjadi berkah  semoga cuaca mendukung dan diberikan kesehatan selalu buat semua,"['selamat', 'pagi', 'rawan', 'lapang', 'moga', 'lelah', 'bantu', 'recovery', 'korban', 'bencana', 'gempa', 'bumi', 'cianjur', 'berkah', 'moga', 'cuaca', 'dukung', 'sehat']"
2022-11-23 22:40:29+00:00,1.0,neutral,otw cianjur bertemu dengan saudara saudara kita yg terkena musibah gempa bumi   bareng rafathar ada yg mau ikut,"['otw', 'cianjur', 'temu', 'saudara', 'saudara', 'kena', 'musibah', 'gempa', 'bumi', 'bareng', 'rafathar']"
2022-11-23 22:40:47+00:00,1.0,neutral,gempa susulan m  kembali guncang cianjur lengkapcepatberitanya beritaterkini berita news beritanasional,"['gempa', 'susul', 'm', 'guncang', 'cianjur', 'lengkapcepatberitanya', 'beritaterkini', 'berita', 'news', 'beritanasional']"
2022-11-23 22:40:58+00:00,-1.0,neutral,kompascom kompastv  saking ngebet klik bait   video dgn judul persidangan sambo tapi isinya tentang gempa cianjur,"['kompascom', 'kompastv', 'saking', 'ngebet', 'klik', 'bait', 'video', 'dgn', 'judul', 'sidang', 'sambo', 'isi', 'gempa', 'cianjur']"
2022-11-23 22:41:00+00:00,1.0,neutral,cuaca di lokasi gempa cianjur  jawa barat hari ini berpeluang hujan  hujan juga akan mengguyur beberapa wilayah di jabodetabek seperti jakarta selatan  depok dan tangerang  bagaimana cuaca lengkapnya    talk prakirawan bmkg  ayu puspita,"['cuaca', 'lokasi', 'gempa', 'cianjur', 'jawa', 'barat', 'peluang', 'hujan', 'hujan', 'guyur', 'wilayah', 'jabodetabek', 'jakarta', 'selatan', 'depok', 'tangerang', 'cuaca', 'lengkap', 'talk', 'prakirawan', 'bmkg', 'ayu', 'puspita']"
2022-11-23 22:41:24+00:00,1.0,neutral,ya allah ini gempa susulan di cianjur ga ada selesai nya,"['ya', 'allah', 'gempa', 'susul', 'cianjur', 'selesai']"
2022-11-23 22:42:34+00:00,1.0,neutral,hari pasca gempa di cianjur bersama gerak bs   check out aroem alziers video tiktok,"['pasca', 'gempa', 'cianjur', 'gerak', 'bs', 'check', 'out', 'aroem', 'alziers', 'video', 'tiktok']"
2022-11-23 22:43:00+00:00,1.0,neutral,liat notif bmkg cianjur masih banyak gempa susulan sampe skrg,"['liat', 'notif', 'bmkg', 'cianjur', 'gempa', 'susul', 'sampe', 'skrg']"
2022-11-23 22:43:28+00:00,1.0,food,prayforcianjur kirim bantuan apapun  dari manapun  potongan ongkir  ke cianjur   bagi teman teman sobat posaja yang ingin menyalurkan bantuan paket dan logistik untuk saudarasaudara kita di cianjur yang terdampak gempa  prayforcianjur  posindonesia posaja,"['prayforcianjur', 'kirim', 'bantu', 'apa', 'mana', 'potong', 'ongkir', 'cianjur', 'teman', 'teman', 'sobat', 'posaja', 'salur', 'bantu', 'paket', 'logistik', 'saudarasaudara', 'cianjur', 'dampak', 'gempa', 'prayforcianjur', 'posindonesia', 'posaja']"
