full_text,label,joined_text
"['wasekjen', 'demokrat', 'bencana', 'gempa', 'cianjur', 'perintah', 'ahy', 'langsung', 'bantu', 'korban']",1.0,wasekjen demokrat bencana gempa cianjur perintah ahy langsung bantu korban
"['inpres', 'jokowi', 'kait', 'tangan', 'gempa', 'cianjur', 'prayforcianjur']",1.0,inpres jokowi kait tangan gempa cianjur prayforcianjur
"['musibah', 'gempa', 'bumi', 'cianjur', 'jawa', 'barat', 'menteri', 'bumn', 'erick', 'thohir', 'perintah', 'satgasbencanabumn', 'yayasan', 'bumn', 'gerak', 'cepat', 'bantu', 'tangan', 'jangka', 'pendek', 'jangka', 'panjang', 'warga', 'dampak', 'gempa', 'bumi', 'erickthohir', 'bangkitbersamaet']",1.0,musibah gempa bumi cianjur jawa barat menteri bumn erick thohir perintah satgasbencanabumn yayasan bumn gerak cepat bantu tangan jangka pendek jangka panjang warga dampak gempa bumi erickthohir bangkitbersamaet
"['trauma', 'ajar', 'gempa', 'cianjur', 'sistem', 'ajar', 'ubah', 'pola', 'tempotekno']",-1.0,trauma ajar gempa cianjur sistem ajar ubah pola tempotekno
"['rs', 'cibabat', 'tangan', 'korban', 'gempa', 'cianjur', 'video', 'cianjur', 'cibabat']",1.0,rs cibabat tangan korban gempa cianjur video cianjur cibabat
"['muhaimin', 'iskandar', 'cakiminow', 'terjun', 'tim', 'khusus', 'bantu', 'korban', 'gempa', 'bumi', 'cianjur']",1.0,muhaimin iskandar cakiminow terjun tim khusus bantu korban gempa bumi cianjur
"['pmi', 'sejawa', 'barat', 'pmi', 'dki', 'jakarta', 'kerah', 'personilnya', 'upaya', 'cari', 'selamat', 'masyarakat', 'korban', 'bencana', 'alam', 'gempa', 'bumi', 'wilayah', 'kab', 'cianjur', 'jabar', 'senin', 'via', 'herryftanjung']",1.0,pmi sejawa barat pmi dki jakarta kerah personilnya upaya cari selamat masyarakat korban bencana alam gempa bumi wilayah kab cianjur jabar senin via herryftanjung
"['korban', 'tinggal', 'gempa', 'cianjur', 'bnpb', 'capai', 'orang', 'tempovideo']",1.0,korban tinggal gempa cianjur bnpb capai orang tempovideo
"['moviemenfes', 'titip', 'barang', 'kali', 'donasi', 'warga', 'cianjur', 'kena', 'dampak', 'bencana', 'gempa']",1.0,moviemenfes titip barang kali donasi warga cianjur kena dampak bencana gempa
"['daerah', 'kab', 'bandung', 'asa', 'ngeri', 'daerah', 'sumedang', 'garut', 'jg', 'rawan', 'gempa', 'tektonik', 'cetek', 'gin', 'waspada', 'doa', 'bantu', 'cianjur', 'jawa', 'barat', 'yaudah', 'emang', 'rawan', 'gempa', 'doa', 'kuy']",1.0,daerah kab bandung asa ngeri daerah sumedang garut jg rawan gempa tektonik cetek gin waspada doa bantu cianjur jawa barat yaudah emang rawan gempa doa kuy
"['tvonenews', 'kepala', 'bnpb', 'letjen', 'tni', 'suharyanto', 'gempa', 'senin', 'wib', 'jadwal', 'anakanak', 'cianjur', 'aji', 'rabb', 'inna', 'lillahi', 'wa', 'inna', 'ilaihi', 'rajiun']",1.0,tvonenews kepala bnpb letjen tni suharyanto gempa senin wib jadwal anakanak cianjur aji rabb inna lillahi wa inna ilaihi rajiun
['gempacianjurpemerintahbantuuntukrumahrusakberatrpjuta'],1.0,gempacianjurpemerintahbantuuntukrumahrusakberatrpjuta
"['gempa', 'cianjur', 'urus', 'cabang', 'nahdlatul', 'ulama', 'pcnu', 'cilacap', 'kirim', 'rawan', 'bantu', 'korban', 'baca', 'lengkap', 'disinigt', 'gt']",1.0,gempa cianjur urus cabang nahdlatul ulama pcnu cilacap kirim rawan bantu korban baca lengkap disinigt gt
"['bnpb', 'orang', 'hilang', 'akibat', 'gempa', 'cianjur']",1.0,bnpb orang hilang akibat gempa cianjur
"['evakuasi', 'korban', 'gempa', 'cianjur', 'liput', 'bandung']",1.0,evakuasi korban gempa cianjur liput bandung
"['gempa', 'cianjur', 'ancam', 'gempa', 'jakarta', 'megathrust', 'magnitudo', 'via', 'youtube']",-1.0,gempa cianjur ancam gempa jakarta megathrust magnitudo via youtube
"['segenap', 'keluarga', 'lembaga', 'masyarakat', 'kelas', 'iib', 'polewali', 'kanwil', 'kemenkumham', 'sulbar', 'duka', 'cita', 'musibah', 'gempa', 'bumi', 'timpa', 'saudara', 'cianjur']",1.0,segenap keluarga lembaga masyarakat kelas iib polewali kanwil kemenkumham sulbar duka cita musibah gempa bumi timpa saudara cianjur
"['tanah', 'robek', 'km', 'akibat', 'gera', 'sesar', 'picu', 'gempacianjur']",1.0,tanah robek km akibat gera sesar picu gempacianjur
"['jakarta', 'gempa', 'bumi', 'kuat', 'sr', 'guncang', 'cianjur', 'jawa', 'barat', 'senin', 'ketua', 'fraksi', 'pks', 'dpr', 'ri', 'sikap', 'peristiwa', 'ketua', 'fraksi', 'pks', 'dpr', 'ri', 'jazuli', 'juwaini', 'instruksi', 'anggota', 'legislatif', 'pks']",1.0,jakarta gempa bumi kuat sr guncang cianjur jawa barat senin ketua fraksi pks dpr ri sikap peristiwa ketua fraksi pks dpr ri jazuli juwaini instruksi anggota legislatif pks
"['data', 'baru', 'korban', 'gempa', 'cianjur', 'orang', 'hilang', 'tinggal', 'warga', 'ungsi']",1.0,data baru korban gempa cianjur orang hilang tinggal warga ungsi
"['kakanwil', 'a', 'yuspahruddin', 'kemenkumham', 'jateng', 'warga', 'bina', 'tugas', 'rutan', 'salatiga', 'laksana', 'doa', 'korban', 'gempa', 'cianjur']",1.0,kakanwil a yuspahruddin kemenkumham jateng warga bina tugas rutan salatiga laksana doa korban gempa cianjur
"['tum', 'pkb', 'ribu', 'warga', 'dki', 'doa', 'korban', 'gempa', 'cianjur']",1.0,tum pkb ribu warga dki doa korban gempa cianjur
"['pemprov', 'banten', 'berangkat', 'bantu', 'korban', 'bencana', 'gempa', 'cianjur']",1.0,pemprov banten berangkat bantu korban bencana gempa cianjur
"['kapolda', 'jawa', 'timur', 'serta', 'staff', 'jajar', 'duka', 'cita', 'musibah', 'gempa', 'magnitudo', 'm', 'wilayah', 'cianjur', 'cianjur']",1.0,kapolda jawa timur serta staff jajar duka cita musibah gempa magnitudo m wilayah cianjur cianjur
"['cianjur', 'bantu', 'korban', 'gempa', 'cianjur', 'kalang', 'organisasi', 'masyarakat', 'partai', 'politik', 'salah', 'satu', 'pimpin', 'daerah', 'kolektif', 'pdk', 'kosgoro', 'provinsi', 'jawa', 'barat', 'sumbang']",1.0,cianjur bantu korban gempa cianjur kalang organisasi masyarakat partai politik salah satu pimpin daerah kolektif pdk kosgoro provinsi jawa barat sumbang
"['korban', 'gempa', 'cianjur', 'jiwa', 'sejarah', 'gempa', 'rusak', 'cianjursukabumi', 'tempotekno']",1.0,korban gempa cianjur jiwa sejarah gempa rusak cianjursukabumi tempotekno
"['pray', 'for', 'cianjur', 'mari', 'sisih', 'donasi', 'saudara', 'tuk', 'bantu', 'korban', 'gempa', 'cianjur']",1.0,pray for cianjur mari sisih donasi saudara tuk bantu korban gempa cianjur
"['keluarga', 'korem', 'wira', 'satya', 'pray', 'for', 'cianjur', 'mari', 'doa', 'saudara', 'cianjur', 'timpa', 'musibah', 'gempa', 'kuat', 'm', 'moga', 'sabar', 'cepat', 'pulih', 'aamiin', 'robbalalamiin']",1.0,keluarga korem wira satya pray for cianjur mari doa saudara cianjur timpa musibah gempa kuat m moga sabar cepat pulih aamiin robbalalamiin
"['bantu', 'kapolri', 'korban', 'gempa', 'cianjur', 'sigapterdampakbencana', 'kapolri', 'kadiv', 'humas', 'polri', 'terjun', 'langsung', 'serah', 'bantu', 'korban', 'bencana', 'alam', 'gempa', 'bumi', 'cianjur', 'jawa', 'barat', 'selasa', 'divhumaspolri']",1.0,bantu kapolri korban gempa cianjur sigapterdampakbencana kapolri kadiv humas polri terjun langsung serah bantu korban bencana alam gempa bumi cianjur jawa barat selasa divhumaspolri
"['duka', 'indonesia', 'orang', 'tinggal', 'akibat', 'gempa', 'cianjur']",1.0,duka indonesia orang tinggal akibat gempa cianjur
"['akibat', 'gempa', 'cianjur', 'rumah', 'rusak', 'orang', 'dilaporkanhilang']",1.0,akibat gempa cianjur rumah rusak orang dilaporkanhilang
"['putin', 'belasungkawa', 'simpati', 'gempa', 'cianjur']",1.0,putin belasungkawa simpati gempa cianjur
"['jiwa', 'raga', 'manusia', 'cianjur', 'sigapterdampakbencana', 'potret', 'personel', 'korps', 'bhayangkara', 'selamat', 'anak', 'korban', 'bencana', 'alam', 'gempa', 'bumi', 'cianjur', 'jawa', 'barat', 'senin']",1.0,jiwa raga manusia cianjur sigapterdampakbencana potret personel korps bhayangkara selamat anak korban bencana alam gempa bumi cianjur jawa barat senin
"['mbz', 'ucap', 'bela', 'sungkawa', 'bencana', 'gempa', 'bumi', 'kabupaten', 'cianjur']",1.0,mbz ucap bela sungkawa bencana gempa bumi kabupaten cianjur
"['presiden', 'jokowi', 'temu', 'ungsi', 'korban', 'gempa', 'cianjur', 'november']",1.0,presiden jokowi temu ungsi korban gempa cianjur november
"['jahat', 'banget', 'allah', 'alhamdulillah', 'orang', 'udah', 'ketemu', 'ngomong', 'gin', 'mampus', 'njing', 'moga', 'daerah', 'cianjur', 'kena', 'gempa', 'mau', 'kasih', 'hujan', 'api']",-1.0,jahat banget allah alhamdulillah orang udah ketemu ngomong gin mampus njing moga daerah cianjur kena gempa mau kasih hujan api
"['bawaslu', 'duka', 'dalam', 'doa', 'baik', 'korban', 'gempa', 'bumi', 'cianjur', 'moga', 'keluarga', 'korban', 'sabar', 'tabah']",1.0,bawaslu duka dalam doa baik korban gempa bumi cianjur moga keluarga korban sabar tabah
"['presiden', 'joko', 'widodo', 'gelar', 'rapat', 'batas', 'jajar', 'lokasi', 'ungsi', 'korban', 'gempa', 'cianjur', 'taman', 'prawatasari', 'cianjur', 'rapat', 'dadak', 'presiden', 'instruksi', 'jajar', 'buka', 'daerah', 'isolasi']",1.0,presiden joko widodo gelar rapat batas jajar lokasi ungsi korban gempa cianjur taman prawatasari cianjur rapat dadak presiden instruksi jajar buka daerah isolasi
"['pln', 'hasil', 'pulih', 'listrik', 'wilayah', 'dampak', 'gempa', 'cianjur']",1.0,pln hasil pulih listrik wilayah dampak gempa cianjur
"['pemkab', 'tulungagung', 'miss', 'universe', 'switzerland', 'alia', 'guidi', 'gelar', 'aksi', 'galang', 'dana', 'korban', 'gempa', 'cianjur', 'jawa', 'barat', 'baca']",1.0,pemkab tulungagung miss universe switzerland alia guidi gelar aksi galang dana korban gempa cianjur jawa barat baca
"['kapolri', 'serap', 'aspirasi', 'masyarakat', 'korban', 'gempa', 'bumicianjur']",1.0,kapolri serap aspirasi masyarakat korban gempa bumicianjur
"['sit', 'kartika', 'chandra', 'koorcab', 'rem', 'ixudayana', 'pray', 'for', 'cianjur', 'mari', 'doa', 'saudara', 'cianjur', 'timpa', 'musibah', 'gempa', 'kuat', 'm', 'moga', 'sabar', 'cepat', 'pulih', 'aamiin', 'robbalalamiin']",1.0,sit kartika chandra koorcab rem ixudayana pray for cianjur mari doa saudara cianjur timpa musibah gempa kuat m moga sabar cepat pulih aamiin robbalalamiin
"['suasana', 'haru', 'campur', 'cemas', 'limut', 'orangorang', 'kabar', 'selamat', 'anggota', 'keluarga', 'korban', 'gempa', 'cianjur', 'jabar', 'metropolitan', 'adadikompas']",1.0,suasana haru campur cemas limut orangorang kabar selamat anggota keluarga korban gempa cianjur jabar metropolitan adadikompas
"['bmkg', 'umum', 'pesan', 'suara', 'informasi', 'palsu', 'kait', 'gempa', 'bumi', 'pesan', 'suara', 'gempa', 'waduk', 'cirata', 'cianjur', 'hoax']",-1.0,bmkg umum pesan suara informasi palsu kait gempa bumi pesan suara gempa waduk cirata cianjur hoax
"['hilang', 'gempa', 'cianjur', 'kondisi', 'adik', 'dinar', 'candy', 'temu', 'teteng', 'aku', 'rasa', 'gempa', 'kali', 'gempa', 'rumah', 'kampung', 'hancur']",1.0,hilang gempa cianjur kondisi adik dinar candy temu teteng aku rasa gempa kali gempa rumah kampung hancur
"['wanita', 'lansia', 'korban', 'bencana', 'alam', 'gempa', 'bumi', 'wilayah', 'kab', 'cianjur', 'jawa', 'barat', 'senin', 'polri', 'sigapterdampakbencana', 'bentuk', 'manusia', 'cianjur']",1.0,wanita lansia korban bencana alam gempa bumi wilayah kab cianjur jawa barat senin polri sigapterdampakbencana bentuk manusia cianjur
"['ecretnumber', 'terima', 'kasih', 'secret', 'number', 'pribadi', 'duka', 'peristiwa', 'gempa', 'bumi', 'cianjur', 'moga', 'keluarga', 'korban', 'sabar', 'tabah']",1.0,ecretnumber terima kasih secret number pribadi duka peristiwa gempa bumi cianjur moga keluarga korban sabar tabah
"['ngga', 'denger', 'nama', 'itaewon', 'gempa', 'cianjur', 'tu', 'langsung', 'trigger', 'badan', 'tu', 'merinding', 'cuman', 'denger', 'nama', 'mata', 'ikut', 'ngembeng', 'ngga', 'ngalamin', 'langsung']",-1.0,ngga denger nama itaewon gempa cianjur tu langsung trigger badan tu merinding cuman denger nama mata ikut ngembeng ngga ngalamin langsung
"['bmkg', 'umum', 'pesan', 'suara', 'informasi', 'palsu', 'kait', 'gempa', 'bumi', 'pesan', 'suara', 'gempa', 'waduk', 'cirata', 'cianjur', 'hoax']",-1.0,bmkg umum pesan suara informasi palsu kait gempa bumi pesan suara gempa waduk cirata cianjur hoax
"['sahabat', 'kompas', 'proses', 'evakuasi', 'ungsi', 'korban', 'gempacianjur', 'perhati', 'duga', 'korban', 'timbun', 'runtuh', 'baca', 'lapor', 'lengkap', 'hari', 'kompas', 'kompasid', 'adadikompas']",1.0,sahabat kompas proses evakuasi ungsi korban gempacianjur perhati duga korban timbun runtuh baca lapor lengkap hari kompas kompasid adadikompas
"['bank', 'mandiri', 'bantu', 'korban', 'gempa', 'cianjur', 'bandarlampung', 'sumatra']",1.0,bank mandiri bantu korban gempa cianjur bandarlampung sumatra
"['tum', 'nasdem', 'surya', 'paloh', 'duka', 'gempa', 'guncang', 'cianjur', 'lantas', 'dorong', 'perintah', 'baik', 'rumah', 'warga', 'rusak']",1.0,tum nasdem surya paloh duka gempa guncang cianjur lantas dorong perintah baik rumah warga rusak
"['kapolri', 'sambang', 'puluh', 'ungsi', 'gempa', 'cianjur']",1.0,kapolri sambang puluh ungsi gempa cianjur
"['akibat', 'rusa', 'bangun', 'ruang', 'inap', 'rsud', 'cianjur', 'pasien', 'korban', 'gempa', 'cianjur', 'tepat', 'tenda', 'awat', 'rabu', 'pagi', 'ens', 'beritaelshinta']",1.0,akibat rusa bangun ruang inap rsud cianjur pasien korban gempa cianjur tepat tenda awat rabu pagi ens beritaelshinta
"['gunung', 'gede', 'sumber', 'gempa', 'cianjur', 'ahli', 'nihil', 'tanda', 'erupsi']",-1.0,gunung gede sumber gempa cianjur ahli nihil tanda erupsi
"['pks', 'instruksi', 'wakil', 'rakyat', 'sisih', 'gaji', 'korban', 'gempa', 'cianjur']",1.0,pks instruksi wakil rakyat sisih gaji korban gempa cianjur
"['walikota', 'eva', 'dwiana', 'pimpin', 'langsung', 'kirim', 'bantu', 'korban', 'gempa', 'cianjur']",1.0,walikota eva dwiana pimpin langsung kirim bantu korban gempa cianjur
"['detik', 'detik', 'gempa', 'cianjur', 'youtube']",1.0,detik detik gempa cianjur youtube
"['deret', 'arah', 'presiden', 'joko', 'widodo', 'jokowi', 'tinjau', 'lokasi', 'dampak', 'gempa', 'cianjur', 'jawa', 'barat']",1.0,deret arah presiden joko widodo jokowi tinjau lokasi dampak gempa cianjur jawa barat
"['breaking', 'news', 'kondisi', 'kini', 'cianjur', 'pasca', 'gempa', 'magnitudo', 'video', 'breakingnews']",1.0,breaking news kondisi kini cianjur pasca gempa magnitudo video breakingnews
"['data', 'korban', 'jiwa', 'jiwa', 'korban', 'hilang', 'jiwa', 'korban', 'lukaluka', 'ungsi', 'kemarin', 'damping', 'presiden', 'jokowi', 'hadir', 'arah', 'bantu', 'tim', 'tanggap', 'darurat', 'bencana', 'gempa', 'cianjur']",1.0,data korban jiwa jiwa korban hilang jiwa korban lukaluka ungsi kemarin damping presiden jokowi hadir arah bantu tim tanggap darurat bencana gempa cianjur
"['sigapterdampakbencana', 'jajar', 'polisi', 'terjun', 'personel', 'evakuasi', 'masyarakat', 'dampak', 'bencana', 'gempa', 'rumah', 'sakit', 'daerah', 'cimacan', 'kabupaten', 'cianjur', 'jawa', 'barat', 'bentuk', 'manusia', 'cianjur']",1.0,sigapterdampakbencana jajar polisi terjun personel evakuasi masyarakat dampak bencana gempa rumah sakit daerah cimacan kabupaten cianjur jawa barat bentuk manusia cianjur
"['ekonomiritumbuhtinggi', 'wapres', 'ungsi', 'korban', 'gempa', 'cianjur']",1.0,ekonomiritumbuhtinggi wapres ungsi korban gempa cianjur
['updatebnpbwargameninggalduniaakibatgempacianjur'],1.0,updatebnpbwargameninggalduniaakibatgempacianjur
"['kapolri', 'kerah', 'tenaga', 'medis', 'tambah', 'tangan', 'korban', 'gempa', 'bumi', 'cianjur', 'cianjur', 'kapolri', 'jenderal', 'listyo', 'sigit', 'prabowo', 'unjung', 'korban', 'gempa', 'rs', 'bhayangkara', 'cianjur', 'jawa', 'barat', 'selasa', 'november', 'kapolres', 'cianjur', 'patroli', 'jam']",1.0,kapolri kerah tenaga medis tambah tangan korban gempa bumi cianjur cianjur kapolri jenderal listyo sigit prabowo unjung korban gempa rs bhayangkara cianjur jawa barat selasa november kapolres cianjur patroli jam
"['gempa', 'darat', 'guncang', 'cianjur', 'magnitudo']",1.0,gempa darat guncang cianjur magnitudo
"['menteri', 'bumn', 'erick', 'thohir', 'perintah', 'bumn', 'turun', 'tim', 'satgas', 'bencana', 'bumn', 'lokasi', 'gempa', 'cianjur', 'jawa', 'barat', 'menteri', 'bumn', 'erick', 'thohir', 'turun', 'tim', 'satgas', 'bencana', 'bumn', 'lokasi', 'bangkitbersamaet']",1.0,menteri bumn erick thohir perintah bumn turun tim satgas bencana bumn lokasi gempa cianjur jawa barat menteri bumn erick thohir turun tim satgas bencana bumn lokasi bangkitbersamaet
"['susun', 'kalimat', 'gempa', 'rasa', 'kenceng', 'cianjur', 'maksud', 'bahan', 'canda', 'mesra', 'susun', 'kalimat', 'kunjung', 'aniesbaswedan', 'bumi', 'jawa', 'barat', 'paham', 'paham', 'sampean', 'pentung', 'pakai', 'penggar', 'kayu', 'guru', 'taon', 'an']",1.0,susun kalimat gempa rasa kenceng cianjur maksud bahan canda mesra susun kalimat kunjung aniesbaswedan bumi jawa barat paham paham sampean pentung pakai penggar kayu guru taon an
"['duka', 'cita', 'sedalamdalamnya', 'warga', 'cianjur', 'dampak', 'gempa', 'bumi', 'tgl', 'november', 'moga', 'kuat', 'sabar', 'ikhlas', 'pulih', 'moga', 'tuhan', 'lindung', 'aamiin']",1.0,duka cita sedalamdalamnya warga cianjur dampak gempa bumi tgl november moga kuat sabar ikhlas pulih moga tuhan lindung aamiin
"['gempa', 'cianjur', 'sebab', 'unit', 'rumah', 'desa', 'cimahirusak']",1.0,gempa cianjur sebab unit rumah desa cimahirusak
"['gempa', 'cianjur', 'sebab', 'unit', 'rumah', 'desa', 'cimahirusak']",1.0,gempa cianjur sebab unit rumah desa cimahirusak
"['juang', 'lahir', 'posko', 'bencana', 'gempa', 'bumi', 'cianjur', 'ridwan', 'kamil', 'nama', 'unik', 'gempacianjur']",1.0,juang lahir posko bencana gempa bumi cianjur ridwan kamil nama unik gempacianjur
"['bupati', 'purwakarta', 'terjun', 'regu', 'bantu', 'bantu', 'korban', 'gempacianjur']",1.0,bupati purwakarta terjun regu bantu bantu korban gempacianjur
"['kapolri', 'kerah', 'tenaga', 'medis', 'tambah', 'tangan', 'korban', 'gempa', 'bumi', 'dicianjur']",1.0,kapolri kerah tenaga medis tambah tangan korban gempa bumi dicianjur
"['awat', 'korban', 'gempa', 'cianjur', 'rumah', 'sakit', 'manfaat', 'tenda', 'rumah', 'sakit', 'darurat']",1.0,awat korban gempa cianjur rumah sakit manfaat tenda rumah sakit darurat
"['perintah', 'cair', 'rapel', 'naik', 'gaji', 'pensiun', 'sesuai', 'pp', 'no', 'th', 'bln', 'januari', 'sd', 'november', 'mk', 'sisih', 'rp', 'rb', 'pensiun', 'bantu', 'nila', 'rp', 'm', 'rehab', 'sekolah', 'rusak', 'akibat', 'gempa', 'bumi', 'cianjur', 'sr', 'pensiun', 'ikhlas', 'cucu']",1.0,perintah cair rapel naik gaji pensiun sesuai pp no th bln januari sd november mk sisih rp rb pensiun bantu nila rp m rehab sekolah rusak akibat gempa bumi cianjur sr pensiun ikhlas cucu
"['keluarga', 'polda', 'bal', 'duka', 'cita', 'musibah', 'gempa', 'cianjur', 'repost', 'poldabali']",1.0,keluarga polda bal duka cita musibah gempa cianjur repost poldabali
"['blinks', 'indo', 'yuk', 'bantu', 'donasi', 'korban', 'gempa', 'bumi', 'cianjur', 'kemaren', 'bantu', 'donasi', 'klik']",1.0,blinks indo yuk bantu donasi korban gempa bumi cianjur kemaren bantu donasi klik
"['convomf', 'halo', 'izin', 'drop', 'besarkecil', 'nominal', 'saudara', 'korban', 'bencana', 'gempa', 'cianjur', 'warga', 'krwckp', 'donasi', 'barang', 'langsung', 'posko', 'kumpul', 'donasi', 'terima', 'kasih', 'have', 'a', 'nice', 'day']",1.0,convomf halo izin drop besarkecil nominal saudara korban bencana gempa cianjur warga krwckp donasi barang langsung posko kumpul donasi terima kasih have a nice day
"['update', 'gempa', 'cianjur', 'tinggal', 'rumah', 'warga', 'rusak']",1.0,update gempa cianjur tinggal rumah warga rusak
"['jokowi', 'jalur', 'darat', 'cianjur', 'pasti', 'tangan', 'korban', 'gempa', 'ekonomiritumbuhtinggi']",1.0,jokowi jalur darat cianjur pasti tangan korban gempa ekonomiritumbuhtinggi
"['puncak', 'wisata', 'lendir', 'kadrun', 'masuk', 'wilayah', 'cianjur', 'minimal', 'tunggu', 'oceh', 'kadrun', 'hti', 'fpi', 'khilafah', 'wahabi', 'salaf', 'assunnah', 'gempa', 'cianjur', 'komentar', 'drunnn', 'sepiiii', 'meru', 'letus', 'kadrun', 'gercep', 'azab', 'bla', 'bla']",-1.0,puncak wisata lendir kadrun masuk wilayah cianjur minimal tunggu oceh kadrun hti fpi khilafah wahabi salaf assunnah gempa cianjur komentar drunnn sepiiii meru letus kadrun gercep azab bla bla
"['pmi', 'distribusi', 'air', 'bersih', 'kampung', 'kabandungan', 'desa', 'padaluyung', 'camat', 'cugenang', 'pasca', 'gempa', 'listrik', 'wilayah', 'cianjur', 'padam', 'masyarakat', 'sulit', 'air', 'bersih', 'liter', 'air', 'distribusi', 'pmi', 'terima', 'manfaat', 'pmiselalubantu']",1.0,pmi distribusi air bersih kampung kabandungan desa padaluyung camat cugenang pasca gempa listrik wilayah cianjur padam masyarakat sulit air bersih liter air distribusi pmi terima manfaat pmiselalubantu
